"Month","StatisticalArea","EmploymentGrowth","UnemploymentRate","ParticipationRate"
2005-09-01,"Brisbane - East","0.204418941506361",4.2876990210957,65.5807807149003
2005-10-01,"Brisbane - East","0.0640683270327997",4.43158077241223,65.6029129213245
2005-11-01,"Brisbane - East","0.273482613685474",4.48385603338747,65.7004016270276
2005-12-01,"Brisbane - East","0.22505684998842",4.5512211970124,65.7776386206396
2006-01-01,"Brisbane - East","-0.211156920661111",4.63458407297105,65.5810780728654
2006-02-01,"Brisbane - East","0.0311022489597264",4.81041947979891,65.6091176170304
2006-03-01,"Brisbane - East","0.0513003154532328",4.88337026072645,65.5812854163243
2006-04-01,"Brisbane - East","-0.381637375078043",4.92609453587428,65.2509386072386
2006-05-01,"Brisbane - East","0.208226742661523",4.9713760912814,65.3100742853235
2006-06-01,"Brisbane - East","0.213071708641294",5.00743130230178,65.3678516746383
2006-07-01,"Brisbane - East","-0.0225292088300648",5.10058325216897,65.3085424047121
2006-08-01,"Brisbane - East","0.396636452540264",5.00859573279095,65.3921252003346
2006-09-01,"Brisbane - East","0.412755747280059",5.0342483758624,65.5648566375276
2006-10-01,"Brisbane - East","-0.031100509524606",4.8782463350684,65.3207237858383
2006-11-01,"Brisbane - East","0.238036450063689",4.94854801286822,65.4063461109241
2006-12-01,"Brisbane - East","-0.0477491244540147",4.90783518846905,65.2274542116814
2007-01-01,"Brisbane - East","0.12513560601397",4.77381462079752,65.0939295289821
2007-02-01,"Brisbane - East","-0.0142113336901559",4.76142398184725,64.9496840069163
2007-03-01,"Brisbane - East","-0.159189449736587",4.71419933427777,64.6844717434569
2007-04-01,"Brisbane - East","0.450895767813904",4.63048442107448,64.7848392190398
2007-05-01,"Brisbane - East","0.146868275264978",4.62015786131987,64.7346042256505
2007-06-01,"Brisbane - East","0.0181337684391707",4.65013586690301,64.6243694500166
2007-07-01,"Brisbane - East","0.0609711005401579",4.68481107448188,64.5459948944545
2007-08-01,"Brisbane - East","0.119968978000088",4.78315757088769,64.5499902568815
2007-09-01,"Brisbane - East","0.136990011464462",4.73013269281518,64.4633536032418
2007-10-01,"Brisbane - East","0.468733473348834",4.88525382586178,64.7316388436356
2007-11-01,"Brisbane - East","0.344750070984645",4.81940110379951,64.7703398419495
2007-12-01,"Brisbane - East","0.489024973607187",4.70642549657467,64.8703475500098
2008-01-01,"Brisbane - East","0.342254711331819",4.6720632910323,64.9284298899353
2008-02-01,"Brisbane - East","0.565796792875759",4.54676209238044,65.0683895201175
2008-03-01,"Brisbane - East","0.899136169216689",4.52772505347449,65.4968188517421
2008-04-01,"Brisbane - East","1.02136358889852",4.28943094389202,65.8563249249574
2008-05-01,"Brisbane - East","0.614666211071338",4.26567035079783,66.0990267507392
2008-06-01,"Brisbane - East","0.930527430358467",4.22398828973148,66.5380495826967
2008-07-01,"Brisbane - East","1.39128187697767",4.26875114380505,67.3444080424528
2008-08-01,"Brisbane - East","1.31930664729055",4.00006716275147,67.8876201477763
2008-09-01,"Brisbane - East","1.25723891340593",3.94968894850356,68.5471119872511
2008-10-01,"Brisbane - East","1.43325731780175",3.66572357996521,69.1643983738199
2008-11-01,"Brisbane - East","1.25407226069787",3.69465049544404,69.8898960757848
2008-12-01,"Brisbane - East","0.964410033729024",3.67918815313889,70.3876210446659
2009-01-01,"Brisbane - East","0.859061904507598",3.82982629029924,70.9381228757626
2009-02-01,"Brisbane - East","0.658361181372214",3.90431553859885,71.2951166370593
2009-03-01,"Brisbane - East","0.832325507298677",3.75445966442574,71.6114346242816
2009-04-01,"Brisbane - East","0.48272318255718",3.9225656602056,71.9198114330111
2009-05-01,"Brisbane - East","0.493068604568109",4.18103823825966,72.3077325551783
2009-06-01,"Brisbane - East","0.494086103456141",4.08638962145223,72.4338873703671
2009-07-01,"Brisbane - East","0.186228434739519",3.82131702474799,72.2145684181821
2009-08-01,"Brisbane - East","0.120292695729503",3.96977646886821,72.2634388891869
2009-09-01,"Brisbane - East","0.069349784898165",4.05699086875501,72.2342637511087
2009-10-01,"Brisbane - East","-0.155243220373734",4.31175346541884,72.1757565523006
2009-11-01,"Brisbane - East","-0.393297739514324",4.44293638159884,71.8594351531589
2009-12-01,"Brisbane - East","-0.0300611356355773",4.54681675292451,71.7914688376147
2010-01-01,"Brisbane - East","-0.04653509688589",4.70799119206823,71.7613478934656
2010-02-01,"Brisbane - East","-0.0711701848792075",4.8053904847144,71.6717990550595
2010-03-01,"Brisbane - East","-0.467136411522233",5.116420612222,71.4654950189917
2010-04-01,"Brisbane - East","-0.452787780701186",5.49844743176174,71.3287180665113
2010-05-01,"Brisbane - East","0.363169514745223",5.40513483081572,71.4207846798715
2010-06-01,"Brisbane - East","0.0864924516366585",5.60626123649836,71.5427110719415
2010-07-01,"Brisbane - East","-0.161519401737166",5.87991470795885,71.5428965744909
2010-08-01,"Brisbane - East","-0.550191743797484",6.02075205804499,71.1646029450795
2010-09-01,"Brisbane - East","-0.396448033687449",6.10821271338979,70.8578184913307
2010-10-01,"Brisbane - East","-0.248755872231342",6.26544853892878,70.7081626130865
2010-11-01,"Brisbane - East","0.319062866478518",6.28300250881627,70.8536805204359
2010-12-01,"Brisbane - East","0.182631841358599",6.32015785090614,70.9162844086108
2011-01-01,"Brisbane - East","0.255479925518287",6.1210411480751,70.8493515770493
2011-02-01,"Brisbane - East","0.0697408759787947",6.13756482344287,70.8120573468379
2011-03-01,"Brisbane - East","0.0491841947916498",6.1507294642395,70.7554247651236
2011-04-01,"Brisbane - East","-0.0281412593547117",5.97167541003507,70.4970696432291
2011-05-01,"Brisbane - East","-0.216473681805923",5.97566656750952,70.2412493429569
2011-06-01,"Brisbane - East","-0.0772391623531661",5.79648448193534,69.9451069572234
2011-07-01,"Brisbane - East","-0.237654867476039",5.62164363028971,69.5501962127144
2011-08-01,"Brisbane - East","0.00355264251810183",5.52925611559851,69.3874081557191
2011-09-01,"Brisbane - East","0.0543002373017458",5.49494330689423,69.3045528059517
2011-10-01,"Brisbane - East","0.333461394209252",5.19009920787014,69.2177639311299
2011-11-01,"Brisbane - East","0.283018026019462",5.09174103026081,69.2483271101619
2011-12-01,"Brisbane - East","0.317018168120683",5.05869982062496,69.3511307307845
2012-01-01,"Brisbane - East","0.686701337256039",4.98791793520808,69.6833738985609
2012-02-01,"Brisbane - East","0.673802831527894",4.92993274155767,70.0183559598765
2012-03-01,"Brisbane - East","0.723758075287535",4.86013299061335,70.3821342163455
2012-04-01,"Brisbane - East","0.572277666130859",4.81394199488356,70.6604892101603
2012-05-01,"Brisbane - East","0.393726442061663",4.78608057543572,70.8291417970297
2012-06-01,"Brisbane - East","0.165411238529686",4.78060950179136,70.8548820903111
2012-07-01,"Brisbane - East","0.528408399926377",4.69679850390605,71.0719770619874
2012-08-01,"Brisbane - East","0.345227038511567",4.67157886331525,71.2031804336141
2012-09-01,"Brisbane - East","-0.300589161110068",4.78329654253334,70.9770139667487
2012-10-01,"Brisbane - East","-0.179677912809623",4.93969609049214,70.872693820485
2012-11-01,"Brisbane - East","-0.882802654596375",5.1890143840234,70.3408737895571
2012-12-01,"Brisbane - East","-1.05796662265053",5.17750611863129,69.5002347235517
2013-01-01,"Brisbane - East","-0.927401584947873",5.38892306163323,68.9242927430162
2013-02-01,"Brisbane - East","-0.795534193931658",5.45272085640447,68.339829762488
2013-03-01,"Brisbane - East","-0.919795434521276",5.45512519815603,67.6335613867947
2013-04-01,"Brisbane - East","-0.67429938490892",5.46646135681832,67.1087847838152
2013-05-01,"Brisbane - East","-0.748184501295839",5.73180719623427,66.7199822269887
2013-06-01,"Brisbane - East","-0.232187073794748",5.94279074533863,66.6422902933954
2013-07-01,"Brisbane - East","-0.624393359143099",6.14443558550008,66.2977198529887
2013-08-01,"Brisbane - East","0.110336553868379",6.35043264802856,66.4467785471279
2013-09-01,"Brisbane - East","0.642025297440256",6.37614096594781,66.8222103969917
2013-10-01,"Brisbane - East","0.37380366316215",6.30506294861588,66.9521052272559
2013-11-01,"Brisbane - East","0.752227695157643",6.03570732652272,67.1937471129912
2013-12-01,"Brisbane - East","1.03912359764638",6.06870514259899,67.8472328167662
2014-01-01,"Brisbane - East","0.522214197857608",5.75842073856792,67.908345417584
2014-02-01,"Brisbane - East","0.666847443111635",5.63788947804758,68.2047737656112
2014-03-01,"Brisbane - East","1.02932858414131",5.50425641493983,68.7397150398067
2014-04-01,"Brisbane - East","0.724285785727275",5.26878947725339,68.9963997002895
2014-05-01,"Brisbane - East","0.910491987969351",4.78250967834409,69.200478184783
2014-06-01,"Brisbane - East","0.213031388076843",4.76177053976656,69.2649820021802
2014-07-01,"Brisbane - East","0.566981179151085",4.68309903888474,69.5340236908297
2014-08-01,"Brisbane - East","0.107112378051582",4.48179138723263,69.3977256721218
2014-09-01,"Brisbane - East","0.0355950452638893",4.43025169543014,69.3228270158814
2014-10-01,"Brisbane - East","-0.236551397085137",4.44706250788135,69.1101738404008
2014-11-01,"Brisbane - East","-0.00115744160895304",4.35278681395137,68.9816307297633
2014-12-01,"Brisbane - East","-0.13698075007693",4.25061660889746,68.7553268242078
2015-01-01,"Brisbane - East","0.0325276924772737",4.52396369150235,68.9179125997906
2015-02-01,"Brisbane - East","0.319772154236887",4.66917519083779,69.1883898672668
2015-03-01,"Brisbane - East","0.0838716645819915",4.81034922340662,69.295602556743
2015-04-01,"Brisbane - East","-0.00495880395503434",4.9920764568493,69.371934169135
2015-05-01,"Brisbane - East","-0.0939886650374859",4.98212541470587,69.2476597295818
2015-06-01,"Brisbane - East","0.112703408803867",4.90617176634838,69.2193991999305
2015-07-01,"Brisbane - East","-0.0429890819621903",5.03267410515174,69.2305246699939
2015-08-01,"Brisbane - East","0.0697730628288298",5.07801149131386,69.2603675638887
2015-09-01,"Brisbane - East","0.219837511510292",5.01532337948657,69.3148848898861
2015-10-01,"Brisbane - East","0.610795362618745",5.03339650085237,69.6981435725148
2015-11-01,"Brisbane - East","0.387706146859898",5.1325995756489,69.9868860627903
2015-12-01,"Brisbane - East","0.482333262627236",5.18588217984829,70.3079068061271
2016-01-01,"Brisbane - East","0.257917937615559",5.2220132573422,70.4575079923859
2016-02-01,"Brisbane - East","-0.135651027399575",5.11219493785203,70.2199072789768
2016-03-01,"Brisbane - East","-0.182052755013558",5.05903573088045,69.9899773008964
2016-04-01,"Brisbane - East","0.0982723381813599",5.16323200159783,70.0701395981874
2016-05-01,"Brisbane - East","-0.0781978407969319",5.21137486413817,69.9827987487569
2016-06-01,"Brisbane - East","-0.172605664718517",5.18571696763109,69.7725807741838
2016-07-01,"Brisbane - East","-0.452881184109387",5.24375927280417,69.4261890100937
2016-08-01,"Brisbane - East","-0.687386157080255",5.33042023457812,68.9368895905665
2016-09-01,"Brisbane - East","-0.584704383623261",5.40233800410857,68.5084653616174
2016-10-01,"Brisbane - East","-0.674885981979187",5.50102541976868,68.0384430903152
2016-11-01,"Brisbane - East","-0.687968781815457",5.74422212138541,67.6645797902236
2016-12-01,"Brisbane - East","-0.985796332454697",6.0067627852894,67.1034481839071
2017-01-01,"Brisbane - East","-0.744352876608673",6.28173926226148,66.7173680582353
2017-02-01,"Brisbane - East","-0.49852072634512",6.50161998084491,66.4577126397995
2017-03-01,"Brisbane - East","-0.102682168368659",6.63315889804341,66.3988209452513
2017-04-01,"Brisbane - East","-0.0531140203994056",6.71356250021887,66.3355405499586
2017-05-01,"Brisbane - East","0.184040673524692",6.91733531063497,66.5164111207781
2017-06-01,"Brisbane - East","0.455771368190753",6.99476937517689,66.7869572798503
2017-07-01,"Brisbane - East","0.818545391604346",6.78507278140123,67.0955361990779
2017-08-01,"Brisbane - East","1.0259112247568",6.62292579529228,67.5808614007782
2017-09-01,"Brisbane - East","0.650457597546293",6.49082480013661,67.8407803601083
2017-10-01,"Brisbane - East","0.329412905099872",6.36071607372213,67.8879914603955
2017-11-01,"Brisbane - East","0.39945067305716",6.11062148222732,67.8979623907743
2017-12-01,"Brisbane - East","0.869246973209641",5.7704797155511,68.1629412899934
2018-01-01,"Brisbane - East","0.765752979241199",5.40694041848211,68.3436605568094
2018-02-01,"Brisbane - East","0.714375980038056",5.30968937783841,68.6848108742573
2018-03-01,"Brisbane - East","0.664416624870157",5.1285727077627,68.93334991957
2018-04-01,"Brisbane - East","0.523600067507473",4.93159743951316,69.0760669734754
2018-05-01,"Brisbane - East","0.575929082446507",4.80508884453544,69.3082785931665
2018-06-01,"Brisbane - East","0.312849762260242",4.77917280230578,69.4341525688597
2018-07-01,"Brisbane - East","0.07783532071754",4.83237396031251,69.453447095971
2018-08-01,"Brisbane - East","0.184656736022106",5.01810062258676,69.6425123556796
2018-09-01,"Brisbane - East","0.500772807199908",5.00065179106781,69.9013421432121
2018-10-01,"Brisbane - East","0.705710800193017",4.98748052788106,70.3060743216041
2018-11-01,"Brisbane - East","0.528921218544269",5.18570863442463,70.7448828965924
2018-12-01,"Brisbane - East","0.171336524482712",5.40861051849912,70.9506379133744
2019-01-01,"Brisbane - East","0.224888027374149",5.59168839935756,71.1651809152994
2019-02-01,"Brisbane - East","0.125059550437669",5.49992827505608,71.101535512104
2019-03-01,"Brisbane - East","-0.00883342352864247",5.55340771764753,71.0518718272551
2019-04-01,"Brisbane - East","0.0801766249774118",5.53790497221641,71.0141959524378
2019-05-01,"Brisbane - East","0.201476870876022",5.36980388322792,70.9485319237041
2019-06-01,"Brisbane - East","0.44806068958296",5.13965481199682,71.011726719035
2019-07-01,"Brisbane - East","0.65776731432139",4.9513064287089,71.255568196709
2019-08-01,"Brisbane - East","-0.0516735126823704",4.87069888254625,71.0774281344794
2019-09-01,"Brisbane - East","0.0859286029715634",4.70803261926696,70.9366849973553
2019-10-01,"Brisbane - East","-0.147939840090359",4.67988948570936,70.7306775940943
2019-11-01,"Brisbane - East","0.35051430958562",4.34133834117516,70.6477021448724
2019-12-01,"Brisbane - East","-0.100578145877932",4.25037373505408,70.4301785070502
2020-01-01,"Brisbane - East","-0.507942000386379",4.15182543384963,69.9220525229265
2020-02-01,"Brisbane - East","-0.39618837894146",4.06324884042697,69.5034859454154
2020-03-01,"Brisbane - East","-0.582142343041497",4.13192774978509,69.0721164263793
2020-04-01,"Brisbane - East","-0.690288253006258",4.51487370196294,68.7979979292787
2020-05-01,"Brisbane - East","-1.30170123321444",5.17071936864888,68.3034594286496
2020-06-01,"Brisbane - East","-1.49305325556689",5.82579934547547,67.6871433596277
2020-07-01,"Brisbane - East","-1.17739181140499",6.40195009105669,67.2414034086833
2020-08-01,"Brisbane - East","-0.72782825226632",6.58359466127275,66.8251625693107
2020-09-01,"Brisbane - East","-0.995203394857541",7.10630906442647,66.4795653729282
2020-10-01,"Brisbane - East","-0.457235545400863",7.27023879677328,66.241476382402
2020-11-01,"Brisbane - East","-0.399259672877065",7.43580175143852,66.0451895664364
2020-12-01,"Brisbane - East","-0.0850301418408037",7.58486914437808,66.0471509961332
2021-01-01,"Brisbane - East","0.529441743805975",7.70032769413463,66.4336928750263
2021-02-01,"Brisbane - East","0.474647976907889",7.79978441593018,66.777145045147
2021-03-01,"Brisbane - East","0.786602002316258",7.75935988872435,67.2312585428375
2021-04-01,"Brisbane - East","0.637514363761071",7.43974336928743,67.3813873988074
2021-05-01,"Brisbane - East","0.82193289980637",6.87403043214213,67.4744754236459
2021-06-01,"Brisbane - East","1.11881190974701",6.19442453863188,67.683751385885
2021-07-01,"Brisbane - East","0.80511157869023",5.61640698416064,67.758835716467
2021-08-01,"Brisbane - East","0.763046886738806",5.31358776365529,68.0046115838882
2021-09-01,"Brisbane - East","0.535250115043667",4.83737454803198,67.9730657032377
2021-10-01,"Brisbane - East","0.298037014412472",4.456132530639,67.8489097576533
2021-11-01,"Brisbane - East","0.139476554101336",4.26895540031338,67.7547681933392
2021-12-01,"Brisbane - East","0.600846540434972",3.93522756991627,67.8676693004835
2022-01-01,"Brisbane - East","-0.0552194357458973",3.64282707042058,67.5629856659391
2022-02-01,"Brisbane - East","0.300738974223464",3.30879772549798,67.466434739015
2022-03-01,"Brisbane - East","-0.023094808739728",2.95823421080865,67.1376427824618
2022-04-01,"Brisbane - East","0.0552388706844198",2.62757589979729,66.8763460309543
2022-05-01,"Brisbane - East","0.294810963541408",2.48187404630866,66.9019995597573
2022-06-01,"Brisbane - East","0.156640340744147",2.48730816866231,66.9382370082003
2022-07-01,"Brisbane - East","0.118694116073812",2.35235122661433,66.848046853314
2022-08-01,"Brisbane - East","0.259340815365491",2.23903192570815,66.8619375185265
2022-09-01,"Brisbane - East","0.0737519307085819",2.11555356806103,66.7403400949086
2022-10-01,"Brisbane - East","0.176561587438414",2.11649125073466,66.7687396802754
2022-11-01,"Brisbane - East","0.0200060249989917",2.13143098794295,66.6988696743906
2022-12-01,"Brisbane - East","-0.038804595530479",2.1012319216778,66.5557000136055
2023-01-01,"Brisbane - East","0.247894249709617",1.92532461685509,66.5024960848809
2023-02-01,"Brisbane - East","-0.106897800696473",1.87029533910234,66.2940772162534
2023-03-01,"Brisbane - East","-0.00162064331028944",2.03040355772001,66.2993495701985
2023-04-01,"Brisbane - East","0.156268936023025",2.20179610569939,66.4130282333179
2023-05-01,"Brisbane - East","0.303714296396322",2.3896021234991,66.6321575223594
2023-06-01,"Brisbane - East","0.345226253585309",2.55552032596972,66.8607917467307
2023-07-01,"Brisbane - East","0.411626153390458",2.960701822627,67.297458291087
2023-08-01,"Brisbane - East","0.241621623276941",3.18925495040154,67.4972306362779
2023-09-01,"Brisbane - East","0.506172475100612",3.34469514939558,67.8224591144908
2023-10-01,"Brisbane - East","0.258329015509744",3.6101553148414,68.0594268430385
2023-11-01,"Brisbane - East","0.650172891563685",3.58409994648295,68.3576521197235
2023-12-01,"Brisbane - East","0.373024025876092",3.62309712041039,68.5148047008971
2024-01-01,"Brisbane - East","0.37843604307966",3.55171596074342,68.5991453259109
1999-09-01,"Brisbane - North","n.a.",5.63779252077742,61.6489963875718
1999-10-01,"Brisbane - North","0.159912963543675",5.96493671614592,61.9056651897739
1999-11-01,"Brisbane - North","-0.137932147325188",6.02194836802841,61.799694014707
1999-12-01,"Brisbane - North","-0.173919930120292",6.34498995195722,61.8453898754849
2000-01-01,"Brisbane - North","0.15098711023343",6.41113510148385,61.9222576255638
2000-02-01,"Brisbane - North","0.273885342937447",6.48466697563905,62.0797939429526
2000-03-01,"Brisbane - North","0.353084974392416",6.53729758026429,62.2723234930925
2000-04-01,"Brisbane - North","0.18141310012463",6.61206571874262,62.3732616150043
2000-05-01,"Brisbane - North","0.392341296664796",6.33812680855816,62.3725317327672
2000-06-01,"Brisbane - North","0.50333947376437",6.11468379989618,62.4748271414497
2000-07-01,"Brisbane - North","0.116646793701463",6.23378783687912,62.5627326113811
2000-08-01,"Brisbane - North","0.206583166413225",6.35327535620361,62.7055700170466
2000-09-01,"Brisbane - North","0.399169261861815",6.44772796446879,62.9508647872007
2000-10-01,"Brisbane - North","-0.324104633105932",6.31958182147982,62.5924394708192
2000-11-01,"Brisbane - North","0.020446892058672",6.3997948543744,62.5898217876385
2000-12-01,"Brisbane - North","0.457121584212189",6.30468123834062,62.742483389499
2001-01-01,"Brisbane - North","-0.569196084068793",6.53070952545836,62.4644081475613
2001-02-01,"Brisbane - North","-0.521785800201243",7.00317761433357,62.3805121727034
2001-03-01,"Brisbane - North","-0.246303625051368",7.17360610341436,62.265198075456
2001-04-01,"Brisbane - North","-0.298652247259426",7.37703478748044,62.1377113978465
2001-05-01,"Brisbane - North","-0.0908793187136752",7.70464086595859,62.2215872775046
2001-06-01,"Brisbane - North","-0.274884756408497",8.06927455363019,62.2145232161424
2001-07-01,"Brisbane - North","-0.127583575146701",8.03097850289622,62.0269192944983
2001-08-01,"Brisbane - North","0.364558009712795",8.10342719061502,62.2189013278045
2001-09-01,"Brisbane - North","0.280910742500524",7.89482174468988,62.1687581638622
2001-10-01,"Brisbane - North","0.47422900751009",7.89659993909983,62.3798308187441
2001-11-01,"Brisbane - North","0.447695084978676",7.69279944296654,62.4347850598254
2001-12-01,"Brisbane - North","0.407922195896987",7.62337347924213,62.555158595593
2002-01-01,"Brisbane - North","1.17163149890595",7.51081966753423,63.1245629126976
2002-02-01,"Brisbane - North","0.526847081816811",7.26131989525646,63.2009997652514
2002-03-01,"Brisbane - North","0.759236494073591",7.03127439648953,63.4389548389791
2002-04-01,"Brisbane - North","0.366810670255148",6.73899845926723,63.38656430677
2002-05-01,"Brisbane - North","0.378112405576942",6.59487564656729,63.4412970370869
2002-06-01,"Brisbane - North","0.391646654176697",6.51128099538816,63.5446127146086
2002-07-01,"Brisbane - North","0.324916731948719",6.67577967511911,63.7766583639346
2002-08-01,"Brisbane - North","0.329072152333893",6.70206082139153,63.9194087456261
2002-09-01,"Brisbane - North","0.188738237728799",6.75911053542689,63.9957071933196
2002-10-01,"Brisbane - North","0.333621688743264",6.74154917652604,64.1155780990274
2002-11-01,"Brisbane - North","-0.142930971874193",6.85889896634079,64.0252275678271
2002-12-01,"Brisbane - North","-0.0172451226324455",6.8937504219246,63.9610107250357
2003-01-01,"Brisbane - North","-0.127225358227918",6.90977113515163,63.8164193086068
2003-02-01,"Brisbane - North","0.475059370383121",6.73830766830482,63.9301812851834
2003-03-01,"Brisbane - North","-0.131897737248764",6.84459641329114,63.8500496990805
2003-04-01,"Brisbane - North","0.439557563622486",6.81772763565408,64.0482473177861
2003-05-01,"Brisbane - North","0.222519930479919",6.86386808056149,64.1632277180418
2003-06-01,"Brisbane - North","0.727235557142407",6.6303868065956,64.4135597225668
2003-07-01,"Brisbane - North","0.628209357089091",6.32128196162218,64.5506257716994
2003-08-01,"Brisbane - North","0.214469613751135",6.06684395176842,64.4612811368183
2003-09-01,"Brisbane - North","0.197214126034282",5.98234486624954,64.478777553614
2003-10-01,"Brisbane - North","0.000127187380385863",5.8071673685257,64.3080336087717
2003-11-01,"Brisbane - North","0.580171048652318",5.72412597909005,64.5737247438857
2003-12-01,"Brisbane - North","0.489162078527713",5.57758768341844,64.7388643202403
